Summary
Top-level Name,GJC8_post_synth

Clocks
,,unknown,Internal,inf

Fabric Logic Element
,0,,,
,,0,,,

BRAM
,0,,,,,,,,,,

DSP
Enabeld,1,DSP38,,20,18,0.125

I/O
Disabled,\unsigned_a,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,unknown
Disabled,\unsigned_b,1,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,unknown
Disabled,\feedback,3,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,unknown
Disabled,\b,18,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,unknown
Disabled,\a,20,Input,LVCMOS 1.8V (HR),2 mA,Slow,SDR,unknown
Disabled,\z,38,Output,LVCMOS 1.8V (HR),2 mA,Slow,SDR,unknown
